Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Segmentation,Seasonal Trends,Delivery Time,Number of Items Purchased
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,PayPal,Next Day Air,12,Cash,Monthly,Loyal,Christmas present,27,7
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,Bank Transfer,Free Shipping,27,Debit Card,Quarterly,VIP,Christmas present,8,2
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,Bank Transfer,2-Day Shipping,40,Credit Card,Bi-Weekly,VIP,Back to school,20,3
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,Bank Transfer,Standard,38,Credit Card,Quarterly,Loyal,Summer preperation,22,5
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,Venmo,2-Day Shipping,44,Bank Transfer,Every 3 Months,New,Summer preperation,7,5
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,Debit Card,2-Day Shipping,27,Venmo,Every 3 Months,VIP,Summer preperation,4,2
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,Cash,2-Day Shipping,30,Credit Card,Every 3 Months,New,Christmas present,24,9
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,Venmo,Standard,24,Credit Card,Monthly,VIP,Back to school,8,4
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,PayPal,Express,38,Cash,Bi-Weekly,VIP,Christmas present,14,5
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,Credit Card,Free Shipping,4,PayPal,Quarterly,VIP,Pre-fall shopping,27,8
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,Cash,Next Day Air,32,Venmo,Monthly,Loyal,Christmas present,4,5
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,PayPal,Express,32,Credit Card,Fortnightly,Loyal,Christmas present,17,3
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,Bank Transfer,Standard,28,Bank Transfer,Bi-Weekly,Loyal,Back to school,21,2
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,Credit Card,Standard,6,Debit Card,Every 3 Months,VIP,Back to school,9,9
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,Debit Card,Standard,24,PayPal,Monthly,New,Back to school,28,4
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,Debit Card,Store Pickup,38,Venmo,Weekly,New,Summer preperation,10,5
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,PayPal,Next Day Air,28,Debit Card,Annually,Loyal,Christmas present,11,2
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,Debit Card,Express,9,PayPal,Fortnightly,Loyal,Pre-fall shopping,3,8
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,Bank Transfer,Express,21,Debit Card,Every 3 Months,VIP,Christmas present,30,5
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,Cash,Standard,31,Debit Card,Monthly,Loyal,Back to school,10,8
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,PayPal,Next Day Air,18,Credit Card,Quarterly,VIP,Summer preperation,17,4
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,Venmo,Express,5,Cash,Weekly,New,Summer preperation,28,1
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,Venmo,Next Day Air,22,Cash,Annually,Loyal,Pre-fall shopping,23,5
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,Debit Card,Store Pickup,37,PayPal,Bi-Weekly,Loyal,Back to school,16,8
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,Credit Card,2-Day Shipping,22,Debit Card,Monthly,VIP,Back to school,9,1
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,Credit Card,Next Day Air,36,PayPal,Fortnightly,VIP,Summer preperation,12,4
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,Bank Transfer,Free Shipping,23,PayPal,Annually,VIP,Back to school,10,5
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,Debit Card,Express,44,Debit Card,Weekly,VIP,Back to school,4,6
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,Cash,2-Day Shipping,25,Bank Transfer,Annually,Loyal,Christmas present,27,9
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,Debit Card,2-Day Shipping,40,PayPal,Quarterly,Loyal,Pre-fall shopping,25,8
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,Venmo,Express,12,PayPal,Weekly,New,Christmas present,4,6
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,Credit Card,Standard,14,Venmo,Monthly,VIP,Back to school,12,4
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,Credit Card,2-Day Shipping,14,Debit Card,Monthly,Loyal,Summer preperation,18,7
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,Credit Card,Store Pickup,10,Debit Card,Annually,VIP,Summer preperation,4,1
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,Cash,Store Pickup,17,Bank Transfer,Every 3 Months,Loyal,Christmas present,10,9
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,Debit Card,Express,24,Debit Card,Fortnightly,New,Christmas present,19,4
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,PayPal,Next Day Air,31,Bank Transfer,Quarterly,New,Christmas present,26,5
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,Cash,2-Day Shipping,36,Cash,Annually,VIP,Back to school,12,9
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,Debit Card,2-Day Shipping,38,PayPal,Every 3 Months,VIP,Christmas present,21,7
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,Cash,2-Day Shipping,23,Debit Card,Fortnightly,New,Back to school,3,4
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,Debit Card,2-Day Shipping,47,PayPal,Bi-Weekly,VIP,Christmas present,22,7
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,Credit Card,2-Day Shipping,20,Venmo,Weekly,VIP,Back to school,5,2
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,Bank Transfer,Store Pickup,41,Venmo,Monthly,VIP,Christmas present,13,1
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,PayPal,Free Shipping,44,Bank Transfer,Fortnightly,Loyal,Back to school,24,6
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,Debit Card,Store Pickup,31,Cash,Monthly,VIP,Back to school,20,1
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,PayPal,Next Day Air,11,Credit Card,Bi-Weekly,Loyal,Summer preperation,14,3
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,Cash,Standard,25,PayPal,Bi-Weekly,VIP,Summer preperation,10,5
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,PayPal,Free Shipping,31,Cash,Weekly,Loyal,Back to school,16,6
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,Bank Transfer,Standard,40,Debit Card,Weekly,Loyal,Christmas present,5,2
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,Venmo,2-Day Shipping,23,Credit Card,Bi-Weekly,New,Christmas present,15,7
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,Venmo,Standard,5,Debit Card,Quarterly,New,Back to school,11,2
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,Venmo,Standard,26,PayPal,Weekly,New,Christmas present,23,7
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,Credit Card,Express,11,Credit Card,Bi-Weekly,New,Christmas present,6,2
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,PayPal,Next Day Air,44,Debit Card,Every 3 Months,VIP,Back to school,14,6
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,Credit Card,Store Pickup,47,Cash,Every 3 Months,Loyal,Back to school,30,8
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,Venmo,Free Shipping,46,PayPal,Monthly,Loyal,Christmas present,7,7
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,Debit Card,Free Shipping,35,Cash,Every 3 Months,New,Christmas present,30,5
2413,53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,Debit Card,2-Day Shipping,8,Bank Transfer,Bi-Weekly,New,Summer preperation,13,6
2414,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,Bank Transfer,2-Day Shipping,30,Bank Transfer,Weekly,VIP,Christmas present,8,2
2415,26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,PayPal,Next Day Air,14,Credit Card,Bi-Weekly,Loyal,Back to school,9,4
2416,21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,Cash,Standard,30,Bank Transfer,Weekly,Loyal,Back to school,6,6
2417,59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,Cash,Next Day Air,26,Credit Card,Every 3 Months,VIP,Back to school,16,8
2418,21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,Bank Transfer,Standard,32,Venmo,Fortnightly,VIP,Christmas present,12,3
2419,22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,Bank Transfer,Next Day Air,47,Cash,Every 3 Months,Loyal,Back to school,24,5
2420,26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,Venmo,Next Day Air,11,Credit Card,Every 3 Months,New,Pre-fall shopping,29,4
2421,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,PayPal,Free Shipping,28,PayPal,Annually,New,Back to school,14,6
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,PayPal,Standard,2,Debit Card,Every 3 Months,VIP,Pre-fall shopping,16,2
2423,30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,Credit Card,Store Pickup,45,Credit Card,Weekly,New,Back to school,26,3
2424,49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,PayPal,Free Shipping,7,Credit Card,Every 3 Months,Loyal,Back to school,9,7
2425,49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,Debit Card,Next Day Air,28,Bank Transfer,Bi-Weekly,New,Summer preperation,23,2
2426,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,Venmo,2-Day Shipping,34,Bank Transfer,Quarterly,VIP,Pre-fall shopping,26,9
2427,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,Venmo,Free Shipping,26,Debit Card,Every 3 Months,VIP,Pre-fall shopping,17,8
2428,27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,Debit Card,Standard,45,Cash,Quarterly,VIP,Back to school,6,2
2429,65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,PayPal,Next Day Air,34,Debit Card,Annually,Loyal,Summer preperation,12,1
2430,57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,PayPal,Standard,47,Credit Card,Fortnightly,Loyal,Pre-fall shopping,2,2
2431,20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,Cash,Express,42,Cash,Quarterly,New,Back to school,11,9
2432,34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,Cash,Express,27,Bank Transfer,Every 3 Months,VIP,Pre-fall shopping,2,4
2433,59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,PayPal,Store Pickup,43,Venmo,Monthly,New,Back to school,29,2
2434,54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,Cash,Standard,16,Cash,Bi-Weekly,VIP,Back to school,29,5
2435,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,Cash,Store Pickup,40,Credit Card,Monthly,New,Christmas present,5,6
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,Cash,Free Shipping,29,Cash,Bi-Weekly,VIP,Pre-fall shopping,18,3
2437,52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,Credit Card,Store Pickup,38,Credit Card,Quarterly,Loyal,Pre-fall shopping,18,7
2438,43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,Credit Card,Store Pickup,34,Credit Card,Weekly,New,Summer preperation,21,5
2439,32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,Cash,Express,30,Venmo,Weekly,Loyal,Christmas present,22,9
2440,55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,Cash,Standard,45,Bank Transfer,Annually,New,Christmas present,11,7
2441,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,Bank Transfer,Standard,47,Bank Transfer,Annually,VIP,Back to school,24,5
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,Credit Card,Free Shipping,5,Credit Card,Monthly,New,Pre-fall shopping,12,6
2443,53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,PayPal,Free Shipping,50,Debit Card,Bi-Weekly,Loyal,Summer preperation,17,6
2444,24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,Venmo,2-Day Shipping,24,Bank Transfer,Bi-Weekly,New,Christmas present,21,4
2445,47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,Cash,Express,15,Debit Card,Bi-Weekly,Loyal,Summer preperation,17,3
2446,63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,PayPal,Store Pickup,50,Cash,Weekly,Loyal,Summer preperation,13,9
2447,38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,Cash,2-Day Shipping,7,Credit Card,Monthly,New,Summer preperation,23,4
2448,59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,Venmo,Store Pickup,10,Venmo,Fortnightly,VIP,Christmas present,20,4
2449,54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,Bank Transfer,Free Shipping,38,PayPal,Bi-Weekly,Loyal,Back to school,9,5
2450,26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,Debit Card,Express,31,Venmo,Fortnightly,New,Pre-fall shopping,3,3
2451,68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,Venmo,Standard,7,Venmo,Quarterly,Loyal,Christmas present,25,5
2452,41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,Debit Card,Store Pickup,27,Venmo,Monthly,Loyal,Christmas present,7,7
2453,68,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,Venmo,Express,45,Bank Transfer,Every 3 Months,New,Back to school,24,5
2454,21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,PayPal,Store Pickup,13,Cash,Annually,New,Christmas present,19,4
2455,32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,Bank Transfer,Express,33,Venmo,Annually,Loyal,Christmas present,23,2
2456,20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,PayPal,Express,25,Cash,Every 3 Months,Loyal,Summer preperation,27,2
2457,59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,Credit Card,2-Day Shipping,5,PayPal,Monthly,VIP,Christmas present,20,9
2458,53,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,PayPal,2-Day Shipping,23,Cash,Quarterly,Loyal,Summer preperation,9,6
2459,66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,Bank Transfer,Free Shipping,17,Bank Transfer,Weekly,VIP,Pre-fall shopping,18,7
2460,47,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,PayPal,2-Day Shipping,14,Cash,Weekly,VIP,Christmas present,19,6
2461,58,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4.0,Venmo,Store Pickup,28,Credit Card,Annually,Loyal,Pre-fall shopping,6,7
2462,28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,PayPal,Next Day Air,19,Credit Card,Weekly,New,Back to school,8,3
2463,68,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,Venmo,Standard,31,Bank Transfer,Bi-Weekly,New,Summer preperation,2,3
2464,60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,Bank Transfer,Standard,25,Cash,Bi-Weekly,VIP,Christmas present,11,6
2465,47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,Debit Card,Express,4,Cash,Bi-Weekly,VIP,Summer preperation,19,1
2466,18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,Cash,Free Shipping,20,Bank Transfer,Weekly,New,Pre-fall shopping,27,6
2467,32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,Cash,Express,37,Cash,Annually,New,Back to school,18,7
2468,27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,Debit Card,Express,28,Credit Card,Annually,New,Pre-fall shopping,7,7
2469,65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,Credit Card,2-Day Shipping,6,Venmo,Weekly,Loyal,Back to school,25,9
2470,68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,Cash,Standard,27,PayPal,Annually,New,Christmas present,10,1
2471,55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,Cash,Next Day Air,29,Credit Card,Fortnightly,Loyal,Summer preperation,25,1
2472,30,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,Cash,Store Pickup,1,Cash,Annually,VIP,Pre-fall shopping,28,6
2473,24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,Bank Transfer,Standard,31,Credit Card,Annually,Loyal,Christmas present,18,4
2474,57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,Cash,Next Day Air,28,Cash,Quarterly,Loyal,Summer preperation,2,5
2475,23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,Cash,Store Pickup,19,Bank Transfer,Quarterly,VIP,Pre-fall shopping,3,2
2476,69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,Bank Transfer,Next Day Air,36,Venmo,Monthly,New,Christmas present,28,9
2477,60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,Debit Card,Next Day Air,28,Cash,Monthly,Loyal,Back to school,30,5
2478,25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,Debit Card,2-Day Shipping,29,PayPal,Weekly,Loyal,Christmas present,25,9
2479,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,Cash,2-Day Shipping,9,Bank Transfer,Every 3 Months,Loyal,Pre-fall shopping,26,5
2480,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,Venmo,Standard,26,Credit Card,Every 3 Months,Loyal,Summer preperation,25,9
2481,61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,Debit Card,Next Day Air,7,Credit Card,Fortnightly,Loyal,Pre-fall shopping,13,5
2482,41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,Venmo,Free Shipping,35,Debit Card,Weekly,VIP,Back to school,15,8
2483,69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,PayPal,Next Day Air,46,Credit Card,Every 3 Months,VIP,Christmas present,29,2
2484,32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,PayPal,Standard,8,Debit Card,Monthly,New,Pre-fall shopping,17,9
2485,60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,Bank Transfer,2-Day Shipping,50,Cash,Every 3 Months,New,Back to school,27,9
2486,43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,Credit Card,2-Day Shipping,37,Bank Transfer,Annually,New,Back to school,22,7
2487,61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,Credit Card,Store Pickup,6,Credit Card,Fortnightly,Loyal,Summer preperation,28,8
2488,57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,PayPal,Next Day Air,16,PayPal,Bi-Weekly,New,Summer preperation,5,6
2489,56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,Credit Card,Express,30,PayPal,Monthly,Loyal,Christmas present,4,4
2490,66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,Credit Card,Express,50,Venmo,Quarterly,Loyal,Back to school,2,6
2491,52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,PayPal,Free Shipping,5,Cash,Every 3 Months,Loyal,Christmas present,23,3
2492,63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,Debit Card,Express,15,Bank Transfer,Monthly,Loyal,Back to school,9,3
2493,50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,Venmo,Next Day Air,34,Bank Transfer,Bi-Weekly,VIP,Back to school,29,5
2494,21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,Cash,2-Day Shipping,6,Venmo,Every 3 Months,New,Pre-fall shopping,28,2
2495,42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,PayPal,Store Pickup,26,Debit Card,Annually,New,Back to school,11,2
2496,40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,Bank Transfer,Free Shipping,34,Credit Card,Every 3 Months,New,Back to school,14,9
2497,67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,Bank Transfer,Store Pickup,37,Credit Card,Weekly,New,Back to school,7,1
2498,35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,Bank Transfer,Standard,28,Bank Transfer,Annually,VIP,Back to school,28,4
2499,18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,Cash,Next Day Air,38,Cash,Fortnightly,VIP,Summer preperation,15,3
2500,52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,Debit Card,Next Day Air,2,Cash,Quarterly,VIP,Christmas present,9,5
2501,59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,Credit Card,Store Pickup,32,Cash,Bi-Weekly,VIP,Summer preperation,17,3
2502,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,Cash,Free Shipping,30,Venmo,Bi-Weekly,Loyal,Back to school,16,1
2503,46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,Cash,Standard,17,PayPal,Every 3 Months,New,Back to school,4,2
2504,69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,PayPal,Store Pickup,5,Debit Card,Bi-Weekly,VIP,Christmas present,28,8
2505,56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,Credit Card,Store Pickup,31,Cash,Bi-Weekly,VIP,Christmas present,6,6
2506,27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,PayPal,Express,43,PayPal,Quarterly,VIP,Back to school,7,8
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,Debit Card,Free Shipping,19,Venmo,Annually,VIP,Pre-fall shopping,10,8
2508,58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,PayPal,Store Pickup,32,Credit Card,Every 3 Months,Loyal,Christmas present,17,6
2509,23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,Cash,2-Day Shipping,5,Debit Card,Bi-Weekly,VIP,Summer preperation,27,6
2510,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,PayPal,Free Shipping,9,Bank Transfer,Quarterly,VIP,Summer preperation,3,3
2511,40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,Cash,Standard,48,Credit Card,Weekly,VIP,Summer preperation,24,6
2512,54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,Debit Card,Store Pickup,1,PayPal,Quarterly,Loyal,Christmas present,7,9
2513,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,Credit Card,Free Shipping,20,Credit Card,Monthly,New,Summer preperation,2,3
2514,69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,Debit Card,2-Day Shipping,42,Cash,Annually,New,Summer preperation,24,3
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,Debit Card,Free Shipping,45,PayPal,Bi-Weekly,VIP,Back to school,7,4
2516,37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,Bank Transfer,2-Day Shipping,41,Cash,Monthly,VIP,Summer preperation,18,4
2517,46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,Bank Transfer,Standard,36,Debit Card,Quarterly,Loyal,Back to school,8,9
2518,64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,Credit Card,Standard,10,Venmo,Annually,Loyal,Summer preperation,4,9
2519,20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,PayPal,Store Pickup,31,Venmo,Annually,Loyal,Christmas present,5,9
2520,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,Credit Card,Standard,21,Credit Card,Quarterly,VIP,Pre-fall shopping,13,1
2521,64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,Bank Transfer,Next Day Air,16,Cash,Every 3 Months,New,Christmas present,29,1
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,Debit Card,Standard,18,PayPal,Every 3 Months,Loyal,Back to school,12,2
2523,20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,Cash,2-Day Shipping,20,Debit Card,Weekly,New,Back to school,6,4
2524,43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,Cash,Express,21,Bank Transfer,Annually,Loyal,Christmas present,6,5
2525,60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,Venmo,Express,23,Credit Card,Quarterly,VIP,Summer preperation,8,4
